"","time_interval","time_frame","dataset_name","b","X","N","lm_intercept","lm_slope"
"b2927","monthly","2014-9-","dba",-0.676644988951888,38,1094,2.43442912167462,-0.672366888955377
"b2928","monthly","2014-9-","dba",-0.675271963091532,39,1094,2.44509165649934,-0.670589900904056
"b2929","monthly","2014-9-","dba",-0.673944969048966,40,1094,2.45562078309665,-0.668900562869649
"b2930","monthly","2014-9-","dba",-0.67260808072747,41,1094,2.46594932267364,-0.66726473560518
"b2931","monthly","2014-9-","dba",-0.671292363759439,42,1094,2.4757560018742,-0.66563005047208
"b2932","monthly","2014-9-","dba",-0.669987955901864,43,1094,2.4858788085612,-0.664138347813719
"b2933","monthly","2014-9-","dba",-0.668685769525111,44,1094,2.49546389135698,-0.662633100372365
"b2934","monthly","2014-9-","dba",-0.667400378097477,45,1094,2.5045311570274,-0.661115467911772
"b2935","monthly","2014-9-","dba",-0.666114577285116,46,1094,2.51361676436446,-0.659672608698499
"b2936","monthly","2014-9-","dba",-0.664860088673301,47,1094,2.52230402939353,-0.65823903744173
"b2937","monthly","2014-9-","dba",-0.663625214474324,48,1094,2.53082211756907,-0.656845791846721
"b2938","monthly","2014-9-","dba",-0.662420102527923,49,1094,2.53927672571472,-0.655515700003243
"b2939","monthly","2014-9-","dba",-0.661248491840275,50,1094,2.54766004972796,-0.654243585421348
"b2940","quarterly","2012-q1","dba",-0.772975365325183,2,1808,0.476707855044118,-0.761521175820531
"b2941","quarterly","2012-q1","dba",-0.762280295447357,3,1808,0.804271783197054,-0.754228634748252
"b2942","quarterly","2012-q1","dba",-0.750415028305821,4,1808,1.03622471130072,-0.750121543280167
"b2943","quarterly","2012-q1","dba",-0.740082304857127,5,1808,1.21255079079863,-0.746848543176832
"b2944","quarterly","2012-q1","dba",-0.73174806004816,6,1808,1.35245204744712,-0.74386964825382
"b2945","quarterly","2012-q1","dba",-0.724517102059604,7,1808,1.47075248393248,-0.741798142453636
"b2946","quarterly","2012-q1","dba",-0.718224313465021,8,1808,1.57201733535534,-0.739907536597775
"b2947","quarterly","2012-q1","dba",-0.713038710247233,9,1808,1.65522532876757,-0.737089193751612
"b2948","quarterly","2012-q1","dba",-0.708322993527411,10,1808,1.72988567155522,-0.734782836696729
"b2949","quarterly","2012-q1","dba",-0.703708791064172,11,1808,1.79866055224758,-0.73304026113354
"b2950","quarterly","2012-q1","dba",-0.699417594369668,12,1808,1.86092895958407,-0.731441644334738
"b2951","quarterly","2012-q1","dba",-0.695258322730792,13,1808,1.91802660395365,-0.729885890576623
"b2952","quarterly","2012-q1","dba",-0.691396455807893,14,1808,1.96921569923392,-0.72811858179615
"b2953","quarterly","2012-q1","dba",-0.687805872283787,15,1808,2.01623979895982,-0.726411546707816
"b2954","quarterly","2012-q1","dba",-0.684454901504194,16,1808,2.05971655605503,-0.724732489457245
"b2955","quarterly","2012-q1","dba",-0.68146806546008,17,1808,2.09907383054371,-0.722943623091352
"b2956","quarterly","2012-q1","dba",-0.678677279056542,18,1808,2.13575195112767,-0.721177928307612
"b2957","quarterly","2012-q1","dba",-0.676090669081053,19,1808,2.16896794118367,-0.719251543221663
"b2958","quarterly","2012-q1","dba",-0.673568496471653,20,1808,2.20023933804243,-0.717388391042961
"b2959","quarterly","2012-q1","dba",-0.671349505309837,21,1808,2.22921002247044,-0.715545150507566
"b2960","quarterly","2012-q1","dba",-0.669281266401717,22,1808,2.25597949606165,-0.7136461873438
"b2961","quarterly","2012-q1","dba",-0.667264044916224,23,1808,2.28190416889202,-0.711900090686979
"b2962","quarterly","2012-q1","dba",-0.665380121610561,24,1808,2.30710157143081,-0.710333579046154
"b2963","quarterly","2012-q1","dba",-0.663650145161945,25,1808,2.32993077560567,-0.708599109335806
"b2964","quarterly","2012-q1","dba",-0.661925114373728,26,1808,2.35139517980342,-0.706841503778517
"b2965","quarterly","2012-q1","dba",-0.660224146590005,27,1808,2.3725322194964,-0.705268644568767
"b2966","quarterly","2012-q1","dba",-0.65862374083518,28,1808,2.39276499309626,-0.703754701041651
"b2967","quarterly","2012-q1","dba",-0.657155265386858,29,1808,2.41150168912907,-0.702160149576078
"b2968","quarterly","2012-q1","dba",-0.655777288668608,30,1808,2.42985894218644,-0.700688654050533
"b2969","quarterly","2012-q1","dba",-0.654417510575816,31,1808,2.44739346032697,-0.699227145762135
"b2970","quarterly","2012-q1","dba",-0.6531455200716,32,1808,2.46394587089466,-0.697751316607431
"b2971","quarterly","2012-q1","dba",-0.65194805255924,33,1808,2.48002503715753,-0.696344658272651
"b2972","quarterly","2012-q1","dba",-0.650786436042653,34,1808,2.49562590391282,-0.694980418402778
"b2973","quarterly","2012-q1","dba",-0.649628813642667,35,1808,2.51060267144155,-0.693625710652379
"b2974","quarterly","2012-q1","dba",-0.648581374157475,36,1808,2.52437631783851,-0.692182596696558
"b2975","quarterly","2012-q1","dba",-0.647559946657442,37,1808,2.53718157018104,-0.690671678419975
"b2976","quarterly","2012-q1","dba",-0.64662459493078,38,1808,2.54990431471421,-0.689265010135939
"b2977","quarterly","2012-q1","dba",-0.645733943230728,39,1808,2.56285174008327,-0.688010035363485
"b2978","quarterly","2012-q1","dba",-0.644917361536101,40,1808,2.57481927948725,-0.686687479873615
"b2979","quarterly","2012-q1","dba",-0.644129565373047,41,1808,2.58640668444591,-0.685379929553207
"b2980","quarterly","2012-q1","dba",-0.643373425643788,42,1808,2.59734370790445,-0.684037916193635
"b2981","quarterly","2012-q1","dba",-0.642689573531824,43,1808,2.60722952729382,-0.682592674866985
"b2982","quarterly","2012-q1","dba",-0.642025348693292,44,1808,2.61667267256709,-0.681152477089327
"b2983","quarterly","2012-q1","dba",-0.641451712793807,45,1808,2.6256916514846,-0.679721284910734
"b2984","quarterly","2012-q1","dba",-0.640880668134469,46,1808,2.63430509909022,-0.678280977267307
"b2985","quarterly","2012-q1","dba",-0.640357712910668,47,1808,2.64231587847752,-0.676801622949907
"b2986","quarterly","2012-q1","dba",-0.63987662287216,48,1808,2.65003667356476,-0.675336749220575
"b2987","quarterly","2012-q1","dba",-0.639454497194783,49,1808,2.65678824237435,-0.673769185726657
"b2988","quarterly","2012-q1","dba",-0.639018544292672,50,1808,2.66374351142178,-0.672295691282228
"b2989","quarterly","2012-q2","dba",-0.781744006158579,2,1516,0.567980844579519,-0.790246371369837
"b2990","quarterly","2012-q2","dba",-0.762567213920128,3,1516,0.905273419846719,-0.784728094973313
"b2991","quarterly","2012-q2","dba",-0.749192064886857,4,1516,1.14198001753044,-0.781361096875898
"b2992","quarterly","2012-q2","dba",-0.739678587095686,5,1516,1.31749584328982,-0.777648826416309
"b2993","quarterly","2012-q2","dba",-0.731980345800292,6,1516,1.45803901897237,-0.774406323945126
"b2994","quarterly","2012-q2","dba",-0.725920203282854,7,1516,1.57139675678252,-0.770743015272563
"b2995","quarterly","2012-q2","dba",-0.720310191402944,8,1516,1.66760922677858,-0.767248428014732
"b2996","quarterly","2012-q2","dba",-0.715208887180107,9,1516,1.75323302832342,-0.764453345514061
"b2997","quarterly","2012-q2","dba",-0.710863144810907,10,1516,1.82512935360162,-0.761140236948588
"b2998","quarterly","2012-q2","dba",-0.70680739905272,11,1516,1.89072069711779,-0.758348134771798
"b2999","quarterly","2012-q2","dba",-0.702912905831631,12,1516,1.9512320644875,-0.755987194216361
"b3000","quarterly","2012-q2","dba",-0.699431776663573,13,1516,2.00631817441824,-0.753811929085959
"b3001","quarterly","2012-q2","dba",-0.696327743684477,14,1516,2.05425989310244,-0.751263657089059
"b3002","quarterly","2012-q2","dba",-0.693375806387704,15,1516,2.09853939742664,-0.748868940797551
"b3003","quarterly","2012-q2","dba",-0.690576474510405,16,1516,2.14123064534189,-0.746967652823236
"b3004","quarterly","2012-q2","dba",-0.687814024555328,17,1516,2.18099590766782,-0.745104029166362
"b3005","quarterly","2012-q2","dba",-0.68518278422805,18,1516,2.21751022377018,-0.743171016130936
"b3006","quarterly","2012-q2","dba",-0.68283994570625,19,1516,2.25131160332496,-0.741246051186005
"b3007","quarterly","2012-q2","dba",-0.680622514166051,20,1516,2.283051864559,-0.739371573370727
"b3008","quarterly","2012-q2","dba",-0.678530565506886,21,1516,2.31268633613117,-0.737478036099708
"b3009","quarterly","2012-q2","dba",-0.676533412171204,22,1516,2.33966139660161,-0.735430196351713
"b3010","quarterly","2012-q2","dba",-0.67462825054403,23,1516,2.36536633817929,-0.733505256666021
"b3011","quarterly","2012-q2","dba",-0.672828390219641,24,1516,2.38909745340242,-0.731510716127492
"b3012","quarterly","2012-q2","dba",-0.671110007721038,25,1516,2.41192550834633,-0.729656619778087
"b3013","quarterly","2012-q2","dba",-0.669524902633225,26,1516,2.43324809591583,-0.727767194318612
"b3014","quarterly","2012-q2","dba",-0.668017718874929,27,1516,2.45413615700614,-0.726033221735085
"b3015","quarterly","2012-q2","dba",-0.666582849001272,28,1516,2.47444017217554,-0.724430561240101
"b3016","quarterly","2012-q2","dba",-0.665288065502129,29,1516,2.49368946887011,-0.722855059928447
"b3017","quarterly","2012-q2","dba",-0.664021593205529,30,1516,2.5120428398605,-0.721286774142626
"b3018","quarterly","2012-q2","dba",-0.662758099684346,31,1516,2.52921200029627,-0.719650061244811
"b3019","quarterly","2012-q2","dba",-0.66153612439027,32,1516,2.54555769084692,-0.718012748015587
"b3020","quarterly","2012-q2","dba",-0.660457082118483,33,1516,2.56064748236281,-0.716313626610151
"b3021","quarterly","2012-q2","dba",-0.659407005904765,34,1516,2.57510374391701,-0.714640421501605
"b3022","quarterly","2012-q2","dba",-0.658435922950865,35,1516,2.58862825381597,-0.712919806904267
"b3023","quarterly","2012-q2","dba",-0.657513567936039,36,1516,2.60141548537517,-0.711180913038934
"b3024","quarterly","2012-q2","dba",-0.656589361103131,37,1516,2.61361733226479,-0.709441888973028
"b3025","quarterly","2012-q2","dba",-0.655700124675303,38,1516,2.62552173772455,-0.707762977023313
"b3026","quarterly","2012-q2","dba",-0.654864380464242,39,1516,2.6366094856811,-0.70603661560966
"b3027","quarterly","2012-q2","dba",-0.654169988335819,40,1516,2.64687660518544,-0.70429184067808
"b3028","quarterly","2012-q2","dba",-0.653473868059471,41,1516,2.65678231678941,-0.702580288673497
"b3029","quarterly","2012-q2","dba",-0.652790929922422,42,1516,2.6659523224184,-0.700824707841306
"b3030","quarterly","2012-q2","dba",-0.652109996552948,43,1516,2.67507052770441,-0.699148674380039
"b3031","quarterly","2012-q2","dba",-0.651491076464445,44,1516,2.68373706583592,-0.697485679470485
"b3032","quarterly","2012-q2","dba",-0.650830637494769,45,1516,2.69249876652477,-0.695901840463215
"b3033","quarterly","2012-q2","dba",-0.65022434121241,46,1516,2.70067441522525,-0.694299330442605
"b3034","quarterly","2012-q2","dba",-0.649633163451121,47,1516,2.70860565143063,-0.692722824771722
"b3035","quarterly","2012-q2","dba",-0.649061795840501,48,1516,2.71645671245119,-0.691207384173354
"b3036","quarterly","2012-q2","dba",-0.648459781586375,49,1516,2.72408446609225,-0.689709708376153
"b3037","quarterly","2012-q2","dba",-0.64793307996527,50,1516,2.73119887800974,-0.688186158267106
"b3038","quarterly","2012-q3","dba",-0.739377898519774,2,1709,0.733408130294167,-0.814403660037846
"b3039","quarterly","2012-q3","dba",-0.724750417052397,3,1709,1.05469664174793,-0.80584381688084
"b3040","quarterly","2012-q3","dba",-0.716033445400398,4,1709,1.27187991244,-0.79882821727165
"b3041","quarterly","2012-q3","dba",-0.708328060712728,5,1709,1.43725724307087,-0.793079558738185
"b3042","quarterly","2012-q3","dba",-0.701274855303349,6,1709,1.57208456383429,-0.788717350729854
"b3043","quarterly","2012-q3","dba",-0.694667626233994,7,1709,1.68594037310702,-0.785374387833629
"b3044","quarterly","2012-q3","dba",-0.688570765248114,8,1709,1.78607773941573,-0.782982891469936
"b3045","quarterly","2012-q3","dba",-0.683158249181424,9,1709,1.87221177512516,-0.780500198220579
"b3046","quarterly","2012-q3","dba",-0.678101150808547,10,1709,1.94939607710354,-0.778366582844093
"b3047","quarterly","2012-q3","dba",-0.673809874886015,11,1709,2.01433130728681,-0.775618865792627
"b3048","quarterly","2012-q3","dba",-0.66984102277537,12,1709,2.07311022119927,-0.773063966092518
"b3049","quarterly","2012-q3","dba",-0.665895334382137,13,1709,2.12666704566303,-0.770618809629474
"b3050","quarterly","2012-q3","dba",-0.662078691849818,14,1709,2.17674674724838,-0.768490843723905
"b3051","quarterly","2012-q3","dba",-0.658427511672888,15,1709,2.22186732254027,-0.766241677246192
"b3052","quarterly","2012-q3","dba",-0.655073754603792,16,1709,2.26495654968928,-0.764395328610642
"b3053","quarterly","2012-q3","dba",-0.652053012185815,17,1709,2.30459361624031,-0.76252030739076
"b3054","quarterly","2012-q3","dba",-0.649260767679743,18,1709,2.34105915178703,-0.760614377987504
"b3055","quarterly","2012-q3","dba",-0.646770496146551,19,1709,2.37481591693125,-0.758731917649329
"b3056","quarterly","2012-q3","dba",-0.64443342309623,20,1709,2.40687074543854,-0.75700044751877
"b3057","quarterly","2012-q3","dba",-0.642389573911937,21,1709,2.43576837124921,-0.755079592021324
"b3058","quarterly","2012-q3","dba",-0.6404110694787,22,1709,2.46389963614448,-0.753377217644048
"b3059","quarterly","2012-q3","dba",-0.638688102305103,23,1709,2.490357094802,-0.75173248003808
"b3060","quarterly","2012-q3","dba",-0.637092128603416,24,1709,2.51509315145757,-0.750055831324114
"b3061","quarterly","2012-q3","dba",-0.635582008914227,25,1709,2.53898115223186,-0.748497845122201
"b3062","quarterly","2012-q3","dba",-0.634202714439251,26,1709,2.56108025548456,-0.746856502473281
"b3063","quarterly","2012-q3","dba",-0.632935062726798,27,1709,2.58124944500989,-0.745092068472976
"b3064","quarterly","2012-q3","dba",-0.631779184835782,28,1709,2.60055165444824,-0.743372928619306
"b3065","quarterly","2012-q3","dba",-0.630755262814192,29,1709,2.61885536355608,-0.741674344218996
"b3066","quarterly","2012-q3","dba",-0.629742262371304,30,1709,2.63640300542654,-0.740001572711748
"b3067","quarterly","2012-q3","dba",-0.628941289892232,31,1709,2.65244407672396,-0.738248149362918
"b3068","quarterly","2012-q3","dba",-0.628280945536777,32,1709,2.66792382782784,-0.736571634771546
"b3069","quarterly","2012-q3","dba",-0.627698241307278,33,1709,2.68294240577025,-0.734971268533865
"b3070","quarterly","2012-q3","dba",-0.627222272564443,34,1709,2.69697678807486,-0.733320407574393
"b3071","quarterly","2012-q3","dba",-0.626736902246401,35,1709,2.71003178854656,-0.731607194097068
"b3072","quarterly","2012-q3","dba",-0.626273603939678,36,1709,2.72225736902966,-0.729860570780255
"b3073","quarterly","2012-q3","dba",-0.625825789890884,37,1709,2.73401791102468,-0.728132994050533
"b3074","quarterly","2012-q3","dba",-0.625395234116468,38,1709,2.74572605274515,-0.726499995168079
"b3075","quarterly","2012-q3","dba",-0.625045242790948,39,1709,2.75634997288466,-0.724781344358044
"b3076","quarterly","2012-q3","dba",-0.624759562944905,40,1709,2.76610813330143,-0.723006155428857
"b3077","quarterly","2012-q3","dba",-0.624502280985467,41,1709,2.77542798752689,-0.721240414134495
"b3078","quarterly","2012-q3","dba",-0.624250466619341,42,1709,2.78430655496361,-0.719474725941812
"b3079","quarterly","2012-q3","dba",-0.624069226771921,43,1709,2.79295334272459,-0.717759275623421
"b3080","quarterly","2012-q3","dba",-0.623905025556927,44,1709,2.80101386635382,-0.716017466149203
"b3081","quarterly","2012-q3","dba",-0.623740699686922,45,1709,2.80867168114118,-0.71427365614939
"b3082","quarterly","2012-q3","dba",-0.623616031630631,46,1709,2.81603447317398,-0.712549415074408
"b3083","quarterly","2012-q3","dba",-0.623512742989596,47,1709,2.8234528402675,-0.710914590269247
"b3084","quarterly","2012-q3","dba",-0.623474674860709,48,1709,2.83053320654643,-0.709292143628435
"b3085","quarterly","2012-q3","dba",-0.623476647164599,49,1709,2.83706216174673,-0.707633435647814
"b3086","quarterly","2012-q3","dba",-0.623476291430852,50,1709,2.84355104469977,-0.706032426964504
"b3087","quarterly","2012-q4","dba",-0.771203225458807,2,1830,0.596219805861425,-0.790308729917108
"b3088","quarterly","2012-q4","dba",-0.753829034364595,3,1830,0.934912437544549,-0.784728700476364
"b3089","quarterly","2012-q4","dba",-0.73989733194222,4,1830,1.17228720421491,-0.781039267099824
"b3090","quarterly","2012-q4","dba",-0.72826437724835,5,1830,1.35190736108377,-0.777606110577217
"b3091","quarterly","2012-q4","dba",-0.717756072389867,6,1830,1.50175188497902,-0.775902948110582
"b3092","quarterly","2012-q4","dba",-0.708554807125949,7,1830,1.62800534487535,-0.77471850114412
"b3093","quarterly","2012-q4","dba",-0.700390178282431,8,1830,1.73457556631075,-0.773191752114626
"b3094","quarterly","2012-q4","dba",-0.693126543326405,9,1830,1.82654101024717,-0.771642090386423
"b3095","quarterly","2012-q4","dba",-0.686616501620742,10,1830,1.9066206700887,-0.769922621426837
"b3096","quarterly","2012-q4","dba",-0.68070278620302,11,1830,1.97726088370869,-0.768111056790189
"b3097","quarterly","2012-q4","dba",-0.675415020135954,12,1830,2.04102578174416,-0.766512108463536
"b3098","quarterly","2012-q4","dba",-0.670654057398765,13,1830,2.09822850308285,-0.764800640634221
"b3099","quarterly","2012-q4","dba",-0.66649093990232,14,1830,2.14939859655159,-0.762971826325351
"b3100","quarterly","2012-q4","dba",-0.662533803037231,15,1830,2.19687586281385,-0.761257604331811
"b3101","quarterly","2012-q4","dba",-0.659007152607274,16,1830,2.24002767456684,-0.759464671620303
"b3102","quarterly","2012-q4","dba",-0.655941107414289,17,1830,2.27969803062665,-0.75774424538494
