"","time_interval","time_frame","dataset_name","b","X","N","lm_intercept","lm_slope"
"b2712","monthly","2014-5-","dba",-0.680544737180049,19,750,2.51311520484926,-0.798813812108373
"b2713","monthly","2014-5-","dba",-0.678493364140153,20,750,2.54336932563364,-0.796411451564827
"b2714","monthly","2014-5-","dba",-0.676508893764806,21,750,2.57315852648215,-0.794381523692669
"b2715","monthly","2014-5-","dba",-0.674461115528846,22,750,2.60120132915747,-0.792358552676874
"b2716","monthly","2014-5-","dba",-0.672545597684036,23,750,2.62666174002263,-0.790170313705779
"b2717","monthly","2014-5-","dba",-0.67080922846493,24,750,2.6480430233871,-0.787487914060679
"b2718","monthly","2014-5-","dba",-0.669070030435211,25,750,2.66713464856177,-0.784620539383728
"b2719","monthly","2014-5-","dba",-0.667362467317968,26,750,2.68530403786128,-0.781850490883526
"b2720","monthly","2014-5-","dba",-0.665619391796436,27,750,2.70142549617225,-0.77890454000625
"b2721","monthly","2014-5-","dba",-0.663851939008952,28,750,2.71741264521184,-0.776185084457187
"b2722","monthly","2014-5-","dba",-0.662059041678915,29,750,2.73398996666848,-0.773818091733388
"b2723","monthly","2014-5-","dba",-0.66016236726258,30,750,2.74909625976068,-0.771328930558631
"b2724","monthly","2014-5-","dba",-0.658383841289614,31,750,2.76455587565511,-0.769141401687362
"b2725","monthly","2014-5-","dba",-0.656738648868362,32,750,2.7787290928592,-0.766898367212873
"b2726","monthly","2014-5-","dba",-0.655121142020838,33,750,2.79125139120263,-0.764482321765997
"b2727","monthly","2014-5-","dba",-0.653453315262657,34,750,2.80339364863635,-0.762144193425366
"b2728","monthly","2014-5-","dba",-0.651823959225425,35,750,2.8147519177584,-0.759808176814848
"b2729","monthly","2014-5-","dba",-0.650141543935448,36,750,2.82577408562121,-0.757531649478957
"b2730","monthly","2014-5-","dba",-0.64854719160423,37,750,2.83495706875167,-0.755026250065266
"b2731","monthly","2014-5-","dba",-0.647026498613597,38,750,2.84480221928892,-0.752815549915201
"b2732","monthly","2014-5-","dba",-0.645518088077744,39,750,2.85386505646693,-0.750561445743689
"b2733","monthly","2014-5-","dba",-0.643996684932011,40,750,2.86180568828531,-0.748185394873339
"b2734","monthly","2014-5-","dba",-0.642480814732864,41,750,2.86958963425992,-0.74589255346827
"b2735","monthly","2014-5-","dba",-0.640983855136855,42,750,2.87710381406387,-0.743656361879787
"b2736","monthly","2014-5-","dba",-0.639560490502217,43,750,2.8843271289418,-0.74147474525664
"b2737","monthly","2014-5-","dba",-0.638074338835082,44,750,2.89186741431933,-0.739439158311226
"b2738","monthly","2014-5-","dba",-0.636573672261763,45,750,2.89873682594538,-0.737347621479914
"b2739","monthly","2014-5-","dba",-0.635103374728905,46,750,2.90414038194998,-0.735041569295901
"b2740","monthly","2014-5-","dba",-0.633564323252876,47,750,2.90897968360549,-0.732687284927342
"b2741","monthly","2014-5-","dba",-0.631973987881088,48,750,2.91360030812091,-0.730361080636985
"b2742","monthly","2014-5-","dba",-0.630342673530323,49,750,2.91748762858896,-0.727953397333451
"b2743","monthly","2014-5-","dba",-0.628664110431818,50,750,2.92106368608762,-0.725547662163335
"b2744","monthly","2014-6-","dba",-0.760553717939395,2,748,0.861900052545601,-0.868576567177774
"b2745","monthly","2014-6-","dba",-0.752769511323994,3,748,1.17843815488922,-0.857602728551902
"b2746","monthly","2014-6-","dba",-0.746254523738442,4,748,1.39553033642661,-0.848923547876656
"b2747","monthly","2014-6-","dba",-0.740337800782128,5,748,1.56656634033113,-0.843500420018096
"b2748","monthly","2014-6-","dba",-0.735246776885308,6,748,1.70436525248786,-0.839000850022325
"b2749","monthly","2014-6-","dba",-0.730852727447874,7,748,1.81688562355434,-0.834515581625556
"b2750","monthly","2014-6-","dba",-0.72626997452213,8,748,1.91493447096533,-0.830773856346611
"b2751","monthly","2014-6-","dba",-0.722197363757758,9,748,2.00015802463606,-0.827348777273457
"b2752","monthly","2014-6-","dba",-0.71842834935727,10,748,2.07475804430611,-0.824025921962776
"b2753","monthly","2014-6-","dba",-0.714887993322245,11,748,2.14103425866701,-0.820801852070202
"b2754","monthly","2014-6-","dba",-0.711663305722496,12,748,2.20137276744693,-0.817935577528264
"b2755","monthly","2014-6-","dba",-0.708756186183052,13,748,2.25416619951619,-0.814805642085216
"b2756","monthly","2014-6-","dba",-0.706144743369866,14,748,2.29919432699149,-0.811173401923741
"b2757","monthly","2014-6-","dba",-0.703640303697371,15,748,2.34232758180565,-0.808121029054469
"b2758","monthly","2014-6-","dba",-0.701166654523647,16,748,2.38331555134513,-0.805440407806885
"b2759","monthly","2014-6-","dba",-0.698824776296112,17,748,2.4210264597156,-0.802787775656077
"b2760","monthly","2014-6-","dba",-0.696656579561002,18,748,2.45585084392912,-0.800192811714233
"b2761","monthly","2014-6-","dba",-0.694554613570198,19,748,2.48742185252777,-0.797475995649962
"b2762","monthly","2014-6-","dba",-0.692484461979882,20,748,2.5179744612818,-0.795060209661931
"b2763","monthly","2014-6-","dba",-0.690478430744202,21,748,2.54559202887501,-0.792451838239186
"b2764","monthly","2014-6-","dba",-0.688455076906284,22,748,2.57122273051888,-0.789824154790214
"b2765","monthly","2014-6-","dba",-0.686368265411398,23,748,2.59351578022941,-0.78682654361036
"b2766","monthly","2014-6-","dba",-0.684207235810432,24,748,2.61462341460161,-0.783904137251755
"b2767","monthly","2014-6-","dba",-0.682246535474408,25,748,2.63325419505248,-0.780839456519421
"b2768","monthly","2014-6-","dba",-0.680326291096703,26,748,2.65113943874477,-0.777918564483761
"b2769","monthly","2014-6-","dba",-0.678434652243134,27,748,2.66798159070781,-0.775046648346548
"b2770","monthly","2014-6-","dba",-0.676616400109707,28,748,2.6839692870574,-0.772270586058572
"b2771","monthly","2014-6-","dba",-0.674848893471446,29,748,2.70013178404902,-0.769784018789477
"b2772","monthly","2014-6-","dba",-0.673170128604918,30,748,2.71643823416524,-0.767566398308645
"b2773","monthly","2014-6-","dba",-0.671456238472129,31,748,2.73088107757518,-0.765144014518084
"b2774","monthly","2014-6-","dba",-0.669767978428517,32,748,2.74439369623306,-0.762718247211546
"b2775","monthly","2014-6-","dba",-0.66809844265586,33,748,2.75820704858464,-0.760543092493222
"b2776","monthly","2014-6-","dba",-0.666481279803527,34,748,2.77193619150008,-0.75852794486552
"b2777","monthly","2014-6-","dba",-0.664854987057817,35,748,2.78441694365253,-0.756404804756826
"b2778","monthly","2014-6-","dba",-0.663272545751731,36,748,2.79666311623552,-0.754382404217502
"b2779","monthly","2014-6-","dba",-0.661695256393555,37,748,2.80727703031306,-0.752150790965235
"b2780","monthly","2014-6-","dba",-0.660119355256449,38,748,2.8174651395214,-0.749960166768487
"b2781","monthly","2014-6-","dba",-0.658521468672256,39,748,2.82789310839725,-0.747942541503025
"b2782","monthly","2014-6-","dba",-0.656926413959634,40,748,2.8379404963605,-0.745963781922323
"b2783","monthly","2014-6-","dba",-0.655225151090175,41,748,2.84762976740636,-0.743995358008833
"b2784","monthly","2014-6-","dba",-0.653402579154846,42,748,2.8569948471627,-0.742045299813012
"b2785","monthly","2014-6-","dba",-0.651586923983593,43,748,2.86627171695971,-0.74017875557862
"b2786","monthly","2014-6-","dba",-0.649887706131144,44,748,2.87332470026725,-0.737972806466644
"b2787","monthly","2014-6-","dba",-0.648180374141345,45,748,2.88056248073533,-0.73589290583213
"b2788","monthly","2014-6-","dba",-0.646493943161467,46,748,2.88784021581621,-0.733908119343483
"b2789","monthly","2014-6-","dba",-0.644819130255682,47,748,2.89503290312043,-0.731991745630535
"b2790","monthly","2014-6-","dba",-0.643138872308782,48,748,2.90146861694831,-0.729999091918417
"b2791","monthly","2014-6-","dba",-0.641448860556489,49,748,2.9072698119301,-0.727952081337298
"b2792","monthly","2014-6-","dba",-0.639745090261289,50,748,2.91179330832878,-0.725711336616222
"b2793","monthly","2014-7-","dba",-0.771136101164888,2,871,0.719783367466699,-0.829817801279635
"b2794","monthly","2014-7-","dba",-0.756062307554914,3,871,1.06944356382308,-0.82705812236368
"b2795","monthly","2014-7-","dba",-0.74710318109316,4,871,1.3018942001642,-0.822562894377955
"b2796","monthly","2014-7-","dba",-0.73898689784907,5,871,1.4822106936907,-0.819415843383296
"b2797","monthly","2014-7-","dba",-0.731530255007715,6,871,1.6315059514859,-0.817277315173149
"b2798","monthly","2014-7-","dba",-0.725952860157906,7,871,1.74607907758259,-0.813287418630367
"b2799","monthly","2014-7-","dba",-0.720671550646341,8,871,1.8459051931408,-0.810161187638904
"b2800","monthly","2014-7-","dba",-0.71544561430268,9,871,1.93511128598558,-0.807666108246568
"b2801","monthly","2014-7-","dba",-0.710472095013664,10,871,2.01810076240713,-0.806249993458542
"b2802","monthly","2014-7-","dba",-0.705998634840381,11,871,2.09207982792561,-0.804809836759825
"b2803","monthly","2014-7-","dba",-0.701791762713426,12,871,2.15757962822742,-0.803078609491571
"b2804","monthly","2014-7-","dba",-0.69785081462623,13,871,2.21686367320177,-0.801323459705214
"b2805","monthly","2014-7-","dba",-0.694117782074305,14,871,2.27185386157432,-0.799782012589054
"b2806","monthly","2014-7-","dba",-0.690633034226965,15,871,2.31963206451468,-0.797646296721905
"b2807","monthly","2014-7-","dba",-0.687374467737518,16,871,2.36456420075565,-0.795785375894073
"b2808","monthly","2014-7-","dba",-0.684355742316525,17,871,2.40739636276937,-0.794249460937283
"b2809","monthly","2014-7-","dba",-0.681685773135971,18,871,2.44456957536447,-0.792211586444274
"b2810","monthly","2014-7-","dba",-0.679198842951825,19,871,2.47688002099139,-0.789701813965791
"b2811","monthly","2014-7-","dba",-0.676758107125964,20,871,2.50628289009854,-0.787068484150061
"b2812","monthly","2014-7-","dba",-0.674440793381512,21,871,2.53339695544095,-0.784434593837727
"b2813","monthly","2014-7-","dba",-0.67218729454661,22,871,2.56021797864607,-0.782170922865692
"b2814","monthly","2014-7-","dba",-0.670025417112201,23,871,2.58393611469326,-0.779630938290674
"b2815","monthly","2014-7-","dba",-0.66793348910132,24,871,2.60642433976575,-0.777189726501026
"b2816","monthly","2014-7-","dba",-0.665855039078273,25,871,2.6287083400064,-0.775031464258955
"b2817","monthly","2014-7-","dba",-0.663743375936101,26,871,2.6499958039208,-0.772929997424651
"b2818","monthly","2014-7-","dba",-0.661672044367287,27,871,2.66949695214683,-0.770720359348485
"b2819","monthly","2014-7-","dba",-0.659623771547757,28,871,2.68806112071686,-0.768561382065622
"b2820","monthly","2014-7-","dba",-0.657656275123208,29,871,2.70659908273004,-0.766650868426047
"b2821","monthly","2014-7-","dba",-0.655761355204304,30,871,2.72444724538089,-0.764813429503067
"b2822","monthly","2014-7-","dba",-0.653821699808209,31,871,2.74204431038298,-0.763109215607192
"b2823","monthly","2014-7-","dba",-0.652070554715801,32,871,2.7588386759957,-0.76145908391754
"b2824","monthly","2014-7-","dba",-0.650389192247004,33,871,2.77417563971075,-0.759687618229381
"b2825","monthly","2014-7-","dba",-0.648745855428885,34,871,2.78760261968578,-0.757684579144582
"b2826","monthly","2014-7-","dba",-0.647124938725833,35,871,2.79922243148491,-0.755451339736866
"b2827","monthly","2014-7-","dba",-0.645523814554072,36,871,2.81055882586606,-0.75329996314207
"b2828","monthly","2014-7-","dba",-0.643968789082659,37,871,2.82179415254759,-0.751271329286935
"b2829","monthly","2014-7-","dba",-0.642412608382461,38,871,2.83341344225733,-0.749450026815272
"b2830","monthly","2014-7-","dba",-0.640824307991276,39,871,2.84371992243963,-0.74746741527295
"b2831","monthly","2014-7-","dba",-0.63927567299795,40,871,2.85316452073905,-0.745426541830303
"b2832","monthly","2014-7-","dba",-0.63775596594604,41,871,2.86252502695822,-0.743481425615045
"b2833","monthly","2014-7-","dba",-0.636231104863015,42,871,2.87102902105907,-0.741458773828979
"b2834","monthly","2014-7-","dba",-0.634700884582541,43,871,2.87848908230154,-0.739313045470778
"b2835","monthly","2014-7-","dba",-0.63314780738461,44,871,2.8853610855008,-0.737135813271438
"b2836","monthly","2014-7-","dba",-0.631636643912811,45,871,2.89129339452273,-0.734862548586304
"b2837","monthly","2014-7-","dba",-0.630135591997066,46,871,2.89645829016966,-0.732521058565366
"b2838","monthly","2014-7-","dba",-0.628560244725988,47,871,2.90137303933103,-0.73019986434376
"b2839","monthly","2014-7-","dba",-0.627032033578122,48,871,2.90627557472138,-0.727962192271942
"b2840","monthly","2014-7-","dba",-0.625489975080858,49,871,2.91124243678768,-0.725808950757198
"b2841","monthly","2014-7-","dba",-0.623881986907301,50,871,2.91529572814504,-0.723527940647016
"b2842","monthly","2014-8-","dba",-0.776126873401651,2,970,0.745899571970686,-0.843364181756722
"b2843","monthly","2014-8-","dba",-0.766544239041047,3,970,1.07469150469725,-0.835994942054887
"b2844","monthly","2014-8-","dba",-0.758674976458313,4,970,1.29863818481327,-0.829189000288709
"b2845","monthly","2014-8-","dba",-0.75105415845588,5,970,1.4728115410843,-0.824279982437776
"b2846","monthly","2014-8-","dba",-0.743987221678717,6,970,1.62106866634827,-0.821797959130065
"b2847","monthly","2014-8-","dba",-0.738145328302272,7,970,1.74420524391231,-0.819460002424632
"b2848","monthly","2014-8-","dba",-0.733379029021624,8,970,1.84620951138373,-0.816662354438098
"b2849","monthly","2014-8-","dba",-0.72951561380026,9,970,1.92957952708296,-0.812876324107506
"b2850","monthly","2014-8-","dba",-0.726023818044623,10,970,2.00393395889138,-0.809538392991409
"b2851","monthly","2014-8-","dba",-0.722771121356942,11,970,2.06928770378635,-0.806188866494941
"b2852","monthly","2014-8-","dba",-0.719646522097831,12,970,2.1289125992494,-0.803209430564933
"b2853","monthly","2014-8-","dba",-0.716675957220646,13,970,2.18362509024997,-0.800508174720117
"b2854","monthly","2014-8-","dba",-0.713633894253267,14,970,2.2318307845299,-0.79744700490373
"b2855","monthly","2014-8-","dba",-0.710698692219389,15,970,2.27724027044945,-0.794793664497793
"b2856","monthly","2014-8-","dba",-0.708010642081896,16,970,2.31838748861762,-0.792109761428824
"b2857","monthly","2014-8-","dba",-0.705355149706977,17,970,2.35554015894735,-0.789303353839954
"b2858","monthly","2014-8-","dba",-0.702709676085942,18,970,2.39159021743421,-0.786930923171757
"b2859","monthly","2014-8-","dba",-0.700100438269771,19,970,2.42490493559919,-0.784516776665797
"b2860","monthly","2014-8-","dba",-0.697545794954279,20,970,2.45546049353685,-0.7820431895429
"b2861","monthly","2014-8-","dba",-0.695059202987152,21,970,2.48470791887349,-0.77976252425198
"b2862","monthly","2014-8-","dba",-0.692569393243463,22,970,2.51352429310813,-0.777811533889366
"b2863","monthly","2014-8-","dba",-0.690056067353107,23,970,2.54036568978939,-0.775782606401983
"b2864","monthly","2014-8-","dba",-0.6875928444554,24,970,2.56641271828068,-0.773933098227314
"b2865","monthly","2014-8-","dba",-0.685204922034964,25,970,2.59052441837312,-0.772012095980527
"b2866","monthly","2014-8-","dba",-0.682898567657433,26,970,2.61406544179111,-0.770281801013034
"b2867","monthly","2014-8-","dba",-0.680733722268855,27,970,2.63671144850107,-0.768655842829322
"b2868","monthly","2014-8-","dba",-0.67860835230909,28,970,2.65971459081961,-0.767349420997556
"b2869","monthly","2014-8-","dba",-0.676543080491834,29,970,2.67857390174031,-0.765408984129978
"b2870","monthly","2014-8-","dba",-0.674557120188033,30,970,2.69729104524962,-0.76366393398613
"b2871","monthly","2014-8-","dba",-0.672560579871335,31,970,2.71581520359979,-0.762062608753952
"b2872","monthly","2014-8-","dba",-0.670532902962388,32,970,2.7326387423654,-0.760283050538065
"b2873","monthly","2014-8-","dba",-0.668549798841132,33,970,2.74933769505766,-0.758655534211888
"b2874","monthly","2014-8-","dba",-0.666636775415452,34,970,2.76399738333864,-0.756774789825314
"b2875","monthly","2014-8-","dba",-0.664729820369745,35,970,2.77747683662613,-0.754801003596042
"b2876","monthly","2014-8-","dba",-0.662912140261593,36,970,2.79119663062473,-0.753043159789841
"b2877","monthly","2014-8-","dba",-0.661091373055299,37,970,2.80287046756328,-0.750991835003692
"b2878","monthly","2014-8-","dba",-0.659299403400184,38,970,2.81361936502335,-0.748880211445313
"b2879","monthly","2014-8-","dba",-0.657486860941397,39,970,2.82366581296912,-0.746737645614188
"b2880","monthly","2014-8-","dba",-0.655686785540549,40,970,2.833529444619,-0.744682115783911
"b2881","monthly","2014-8-","dba",-0.653904598881505,41,970,2.84375724283516,-0.742815586111583
"b2882","monthly","2014-8-","dba",-0.65213779422978,42,970,2.85326289554168,-0.740910198482895
"b2883","monthly","2014-8-","dba",-0.650378387324867,43,970,2.86212413255729,-0.738974765617689
"b2884","monthly","2014-8-","dba",-0.648571978832051,44,970,2.87044987496285,-0.737013785984749
"b2885","monthly","2014-8-","dba",-0.646844047060421,45,970,2.87846447094297,-0.735102874379647
"b2886","monthly","2014-8-","dba",-0.645068716583153,46,970,2.88649961709558,-0.733277309459585
"b2887","monthly","2014-8-","dba",-0.643388492846526,47,970,2.89541847005629,-0.731736547054578
"b2888","monthly","2014-8-","dba",-0.641669354107661,48,970,2.90391408786532,-0.730183963520942
"b2889","monthly","2014-8-","dba",-0.640045521747779,49,970,2.91117326916828,-0.728470191759813
"b2890","monthly","2014-8-","dba",-0.638424584939078,50,970,2.91797230559906,-0.726732780272757
"b2891","monthly","2014-9-","dba",-0.776504421001125,2,1094,0.614614202367435,-0.802063685735733
